EmployeeMonthID,EmployeeID,EmployeeName,Gender,BirthDate,HireDate,ExitDate,EmploymentStatus,PriorExperienceYears,JobLevel,DepartmentID,DepartmentName,JobRoleID,JobTitle,MonthStartDate,ActiveWorkDays,MonthlySalaryRate,SalaryPaid,BonusAmount,OvertimeHours,AbsenceDays,TrainingHours,PerformanceScore
EMP0104-2025-08,EMP0104,Alfa Simonovski,Male,1979-08-21,2021-03-15,,Active,10,3,DEP06,Operations,JOB11,Operations Coordinator,2025-08-01,21,20783.97,20783.97,0,5,1,3,4
EMP0104-2025-09,EMP0104,Alfa Simonovski,Male,1979-08-21,2021-03-15,,Active,10,3,DEP06,Operations,JOB11,Operations Coordinator,2025-09-01,22,20783.97,20783.97,0,0,0,0,3
EMP0104-2025-10,EMP0104,Alfa Simonovski,Male,1979-08-21,2021-03-15,,Active,10,3,DEP06,Operations,JOB11,Operations Coordinator,2025-10-01,23,20783.97,20783.97,1522.94,30,3,0,3
EMP0104-2025-11,EMP0104,Alfa Simonovski,Male,1979-08-21,2021-03-15,,Active,10,3,DEP06,Operations,JOB11,Operations Coordinator,2025-11-01,20,20783.97,20783.97,0,19,1,0,3
EMP0104-2025-12,EMP0104,Alfa Simonovski,Male,1979-08-21,2021-03-15,,Active,10,3,DEP06,Operations,JOB11,Operations Coordinator,2025-12-01,23,20783.97,20783.97,1283.21,0,0,2,3
EMP0105-2024-01,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2024-01-01,23,9801.78,9801.78,1215.22,0,1,13,4
EMP0105-2024-02,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2024-02-01,21,9801.78,9801.78,490.45,0,3,9,3
EMP0105-2024-03,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2024-03-01,21,9801.78,9801.78,0,14,2,8,3
EMP0105-2024-04,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2024-04-01,22,9801.78,9801.78,0,0,4,14,4
EMP0105-2024-05,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2024-05-01,23,9801.78,9801.78,0,16,2,0,4
EMP0105-2024-06,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2024-06-01,20,9801.78,9801.78,0,0,0,11,4
EMP0105-2024-07,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2024-07-01,23,9801.78,9801.78,0,14,0,9,3
EMP0105-2024-08,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2024-08-01,22,9801.78,9801.78,0,2,0,13,3
EMP0105-2024-09,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2024-09-01,21,9801.78,9801.78,0,6,0,7,5
EMP0105-2024-10,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2024-10-01,23,9801.78,9801.78,0,12,1,0,4
EMP0105-2024-11,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2024-11-01,21,9801.78,9801.78,370.45,1,2,7,4
EMP0105-2024-12,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2024-12-01,22,9801.78,9801.78,0,4,2,9,3
EMP0105-2025-01,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2025-01-01,23,10399.41,10399.41,0,10,0,0,4
EMP0105-2025-02,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2025-02-01,20,10399.41,10399.41,911.21,24,4,0,3
EMP0105-2025-03,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2025-03-01,21,10399.41,10399.41,784.72,18,2,0,4
EMP0105-2025-04,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2025-04-01,22,10399.41,10399.41,0,3,3,0,3
EMP0105-2025-05,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2025-05-01,22,10399.41,10399.41,0,0,2,0,3
EMP0105-2025-06,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2025-06-01,21,10399.41,10399.41,856.28,9,0,4,3
EMP0105-2025-07,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2025-07-01,23,10399.41,10399.41,0,15,3,4,3
EMP0105-2025-08,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2025-08-01,21,10399.41,10399.41,0,0,0,6,3
EMP0105-2025-09,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2025-09-01,22,10399.41,10399.41,0,18,0,2,4
EMP0105-2025-10,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2025-10-01,23,10399.41,10399.41,575.13,34,2,0,3
EMP0105-2025-11,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2025-11-01,20,10399.41,10399.41,1028.36,0,3,16,4
EMP0105-2025-12,EMP0105,Moisés Berisha,Male,1987-07-21,2018-05-08,,Active,3,1,DEP06,Operations,JOB11,Operations Coordinator,2025-12-01,23,10399.41,10399.41,0,5,4,9,3
EMP0106-2024-01,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2024-01-01,23,17247.67,17247.67,0,0,4,4,3
EMP0106-2024-02,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2024-02-01,21,17247.67,17247.67,0,4,1,7,4
EMP0106-2024-03,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2024-03-01,21,17247.67,17247.67,0,0,0,0,1
EMP0106-2024-04,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2024-04-01,22,17247.67,17247.67,1757.84,25,0,0,3
EMP0106-2024-05,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2024-05-01,23,17247.67,17247.67,1314.91,0,0,13,4
EMP0106-2024-06,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2024-06-01,20,17247.67,17247.67,2066.32,0,1,10,4
EMP0106-2024-07,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2024-07-01,23,17247.67,17247.67,0,1,3,0,4
EMP0106-2024-08,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2024-08-01,22,17247.67,17247.67,2169.12,1,0,16,4
EMP0106-2024-09,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2024-09-01,21,17247.67,17247.67,2090.16,5,3,6,3
EMP0106-2024-10,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2024-10-01,23,17247.67,17247.67,0,4,0,7,4
EMP0106-2024-11,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2024-11-01,21,17247.67,17247.67,1824.6,9,0,13,3
EMP0106-2024-12,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2024-12-01,22,17247.67,17247.67,1721.84,1,0,0,4
EMP0106-2025-01,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2025-01-01,23,18614.36,18614.36,0,0,2,0,4
EMP0106-2025-02,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2025-02-01,20,18614.36,18614.36,2543.37,17,1,14,3
EMP0106-2025-03,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2025-03-01,21,18614.36,18614.36,2791.47,25,0,0,4
EMP0106-2025-04,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2025-04-01,22,18614.36,18614.36,0,0,0,4,3
EMP0106-2025-05,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2025-05-01,22,18614.36,18614.36,0,11,0,2,3
EMP0106-2025-06,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2025-06-01,21,18614.36,18614.36,1862.22,7,1,0,4
EMP0106-2025-07,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2025-07-01,23,18614.36,18614.36,1099.62,35,1,6,3
EMP0106-2025-08,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2025-08-01,21,18614.36,18614.36,2012.65,0,4,5,4
EMP0106-2025-09,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2025-09-01,22,18614.36,18614.36,0,0,0,0,4
EMP0106-2025-10,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2025-10-01,23,18614.36,18614.36,1748.77,15,2,6,4
EMP0106-2025-11,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2025-11-01,20,18614.36,18614.36,0,23,0,0,5
EMP0106-2025-12,EMP0106,Lior Dagys,Female,1992-09-16,2020-04-16,,Active,5,2,DEP06,Operations,JOB12,Supply Chain Analyst,2025-12-01,23,18614.36,18614.36,0,0,1,13,4
EMP0107-2024-01,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2024-01-01,23,26094.94,26094.94,0,22,0,14,4
EMP0107-2024-02,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2024-02-01,21,26094.94,26094.94,628.07,0,0,0,4
EMP0107-2024-03,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2024-03-01,21,26094.94,26094.94,0,14,0,2,4
EMP0107-2024-04,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2024-04-01,22,26094.94,26094.94,0,17,0,0,4
EMP0107-2024-05,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2024-05-01,23,26094.94,26094.94,2190.44,22,1,4,4
EMP0107-2024-06,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2024-06-01,20,26094.94,26094.94,2995.62,22,1,4,4
EMP0107-2024-07,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2024-07-01,23,26094.94,26094.94,0,20,4,0,3
EMP0107-2024-08,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2024-08-01,22,26094.94,26094.94,2879.98,20,2,5,4
EMP0107-2024-09,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2024-09-01,21,26094.94,26094.94,0,15,2,16,4
EMP0107-2024-10,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2024-10-01,23,26094.94,26094.94,2365.11,4,1,0,4
EMP0107-2024-11,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2024-11-01,21,26094.94,26094.94,3369.76,5,2,15,4
EMP0107-2024-12,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2024-12-01,22,26094.94,26094.94,0,1,0,0,4
EMP0107-2025-01,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2025-01-01,23,28118.42,28118.42,0,22,2,0,4
EMP0107-2025-02,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2025-02-01,20,28118.42,28118.42,0,0,0,4,4
EMP0107-2025-03,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2025-03-01,21,28118.42,28118.42,2120.37,0,1,0,4
EMP0107-2025-04,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2025-04-01,22,28118.42,28118.42,0,14,2,7,4
EMP0107-2025-05,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2025-05-01,22,28118.42,28118.42,2032.55,4,3,1,3
EMP0107-2025-06,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2025-06-01,21,28118.42,28118.42,1071.45,0,0,0,5
EMP0107-2025-07,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2025-07-01,23,28118.42,28118.42,1890.28,29,0,15,4
EMP0107-2025-08,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2025-08-01,21,28118.42,28118.42,1284.96,0,0,6,4
EMP0107-2025-09,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2025-09-01,22,28118.42,28118.42,3963.76,9,1,2,4
EMP0107-2025-10,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2025-10-01,23,28118.42,28118.42,0,26,1,8,4
EMP0107-2025-11,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2025-11-01,20,28118.42,28118.42,0,10,3,0,4
EMP0107-2025-12,EMP0107,Ramy Tavita,Male,1978-01-18,2023-09-28,,Active,8,3,DEP03,Information Technology,JOB05,Software Engineer,2025-12-01,23,28118.42,28118.42,0,10,0,0,4
EMP0108-2024-01,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2024-01-01,23,23300.37,23300.37,737.18,39,1,6,5
EMP0108-2024-02,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2024-02-01,21,23300.37,23300.37,0,36,1,4,3
EMP0108-2024-03,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2024-03-01,21,23300.37,23300.37,859.22,2,0,9,3
EMP0108-2024-04,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2024-04-01,22,23300.37,23300.37,0,6,0,0,4
EMP0108-2024-05,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2024-05-01,23,23300.37,23300.37,0,5,0,2,3
EMP0108-2024-06,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2024-06-01,20,23300.37,23300.37,1391.63,22,1,3,3
EMP0108-2024-07,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2024-07-01,23,23300.37,23300.37,1824.97,5,4,1,4
EMP0108-2024-08,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2024-08-01,22,23300.37,23300.37,2863.9,20,1,1,3
EMP0108-2024-09,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2024-09-01,21,23300.37,23300.37,0,22,0,0,3
EMP0108-2024-10,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2024-10-01,23,23300.37,23300.37,0,6,0,4,4
EMP0108-2024-11,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2024-11-01,21,23300.37,23300.37,1076.78,10,1,14,3
EMP0108-2024-12,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2024-12-01,22,23300.37,23300.37,2222.07,27,0,1,4
EMP0108-2025-01,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2025-01-01,23,24546.81,24546.81,876.39,0,3,0,4
EMP0108-2025-02,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2025-02-01,20,24546.81,24546.81,3045.65,40,2,2,4
EMP0108-2025-03,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2025-03-01,21,24546.81,24546.81,753.85,3,0,0,4
EMP0108-2025-04,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2025-04-01,22,24546.81,24546.81,0,38,3,0,3
EMP0108-2025-05,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2025-05-01,22,24546.81,24546.81,0,3,1,1,4
EMP0108-2025-06,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2025-06-01,21,24546.81,24546.81,1752.61,0,0,0,4
EMP0108-2025-07,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2025-07-01,23,24546.81,24546.81,1971.72,0,3,6,4
EMP0108-2025-08,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2025-08-01,21,24546.81,24546.81,3432.02,3,0,9,3
EMP0108-2025-09,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2025-09-01,22,24546.81,24546.81,0,9,0,13,3
EMP0108-2025-10,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2025-10-01,23,24546.81,24546.81,870.84,0,2,6,4
EMP0108-2025-11,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2025-11-01,20,24546.81,24546.81,2898.67,24,0,7,3
EMP0108-2025-12,EMP0108,Lap Milenković,Male,1992-10-12,2022-10-11,,Active,8,3,DEP01,Human Resources,JOB02,Recruiter,2025-12-01,23,24546.81,24546.81,0,21,0,0,4
EMP0109-2024-01,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2024-01-01,23,11498.38,11498.38,1311.76,5,1,2,4
EMP0109-2024-02,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2024-02-01,21,11498.38,11498.38,0,14,1,7,4
EMP0109-2024-03,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2024-03-01,21,11498.38,11498.38,1268.34,4,2,2,4
EMP0109-2024-04,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2024-04-01,22,11498.38,11498.38,0,4,4,2,2
EMP0109-2024-05,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2024-05-01,23,11498.38,11498.38,0,0,3,0,3
EMP0109-2024-06,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2024-06-01,20,11498.38,11498.38,0,0,0,8,3
EMP0109-2024-07,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2024-07-01,23,11498.38,11498.38,991.09,5,0,3,4
EMP0109-2024-08,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2024-08-01,22,11498.38,11498.38,0,0,0,4,4
EMP0109-2024-09,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2024-09-01,21,11498.38,11498.38,0,8,2,6,3
EMP0109-2024-10,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2024-10-01,23,11498.38,11498.38,0,0,3,1,4
EMP0109-2024-11,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2024-11-01,21,11498.38,11498.38,0,2,1,12,3
EMP0109-2024-12,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2024-12-01,22,11498.38,11498.38,1176.19,0,0,0,4
EMP0109-2025-01,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2025-01-01,23,12304.06,12304.06,0,31,0,8,3
EMP0109-2025-02,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2025-02-01,20,12304.06,12304.06,1075.58,10,0,5,4
EMP0109-2025-03,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2025-03-01,21,12304.06,12304.06,1734.37,21,2,1,4
EMP0109-2025-04,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2025-04-01,22,12304.06,12304.06,0,0,2,6,4
EMP0109-2025-05,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2025-05-01,22,12304.06,12304.06,0,6,2,1,4
EMP0109-2025-06,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2025-06-01,21,12304.06,12304.06,1428.35,12,3,0,3
EMP0109-2025-07,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2025-07-01,23,12304.06,12304.06,542.25,9,1,0,4
EMP0109-2025-08,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2025-08-01,21,12304.06,12304.06,0,23,1,3,3
EMP0109-2025-09,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2025-09-01,22,12304.06,12304.06,0,10,0,15,3
EMP0109-2025-10,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2025-10-01,23,12304.06,12304.06,934.79,1,0,4,4
EMP0109-2025-11,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2025-11-01,20,12304.06,12304.06,1253.08,8,0,2,3
EMP0109-2025-12,EMP0109,Amina Reddy,Female,1989-01-11,2017-10-29,,Active,0,1,DEP01,Human Resources,JOB02,Recruiter,2025-12-01,23,12304.06,12304.06,0,0,0,2,3
EMP0110-2024-02,EMP0110,Guillaume Žilka,Male,1998-02-04,2024-02-07,,Active,4,2,DEP02,Finance,JOB04,Financial Analyst,2024-02-01,17,19231.99,15568.75,0,2,0,0,2
EMP0110-2024-03,EMP0110,Guillaume Žilka,Male,1998-02-04,2024-02-07,,Active,4,2,DEP02,Finance,JOB04,Financial Analyst,2024-03-01,21,19231.99,19231.99,0,38,1,2,3
EMP0110-2024-04,EMP0110,Guillaume Žilka,Male,1998-02-04,2024-02-07,,Active,4,2,DEP02,Finance,JOB04,Financial Analyst,2024-04-01,22,19231.99,19231.99,2739.14,13,1,5,3
EMP0110-2024-05,EMP0110,Guillaume Žilka,Male,1998-02-04,2024-02-07,,Active,4,2,DEP02,Finance,JOB04,Financial Analyst,2024-05-01,23,19231.99,19231.99,843.09,0,1,4,4
EMP0110-2024-06,EMP0110,Guillaume Žilka,Male,1998-02-04,2024-02-07,,Active,4,2,DEP02,Finance,JOB04,Financial Analyst,2024-06-01,20,19231.99,19231.99,1082.49,0,1,0,3
EMP0110-2024-07,EMP0110,Guillaume Žilka,Male,1998-02-04,2024-02-07,,Active,4,2,DEP02,Finance,JOB04,Financial Analyst,2024-07-01,23,19231.99,19231.99,0,0,1,6,3
EMP0110-2024-08,EMP0110,Guillaume Žilka,Male,1998-02-04,2024-02-07,,Active,4,2,DEP02,Finance,JOB04,Financial Analyst,2024-08-01,22,19231.99,19231.99,0,4,0,4,4
EMP0110-2024-09,EMP0110,Guillaume Žilka,Male,1998-02-04,2024-02-07,,Active,4,2,DEP02,Finance,JOB04,Financial Analyst,2024-09-01,21,19231.99,19231.99,0,0,1,2,3
